[2021-09-30 00:13:05,953544] admin.INFO  [NULL] [8fd6b8f9] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:21,195456] admin.INFO  [5379334f] [dae74499] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:21,647190] admin.INFO  [5379334f] [dae74499] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:21,654416] admin.INFO  [5379334f] [dae74499] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:27,842806] admin.INFO  [NULL] [9796a7c1] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:27,866231] admin.INFO  [5379334f] [9796a7c1] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:27,885861] admin.INFO  [5379334f] [9796a7c1] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:27,934331] admin.INFO  [5379334f] [9796a7c1] [2] [OrderPdf:onAdminOrderIndexRender:27] - Event: Order pdf hook into the order search render start.   [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:27,935023] admin.INFO  [5379334f] [9796a7c1] [2] [OrderPdf:onAdminOrderIndexRender:43] - Event: Order pdf hook into the order search render end.   [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:28,040528] admin.INFO  [5379334f] [9796a7c1] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order"]  [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:28,042607] admin.INFO  [5379334f] [9796a7c1] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order"]  [GET, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,431961] admin.INFO  [NULL] [0ce6fda5] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,452613] admin.INFO  [5379334f] [0ce6fda5] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,471207] admin.INFO  [5379334f] [0ce6fda5] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,615033] admin.INFO  [5379334f] [0ce6fda5] [2] [OrderPdf:onAdminOrderIndexRender:27] - Event: Order pdf hook into the order search render start.   [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,616102] admin.INFO  [5379334f] [0ce6fda5] [2] [OrderPdf:onAdminOrderIndexRender:43] - Event: Order pdf hook into the order search render end.   [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,694543] admin.INFO  [5379334f] [0ce6fda5] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order"]  [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:29,698873] admin.INFO  [5379334f] [0ce6fda5] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order"]  [POST, /shopadmin/order, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:35,658658] admin.INFO  [NULL] [d990d124] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/order/24185/edit, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:35,675850] admin.INFO  [5379334f] [d990d124] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order_edit"]  [GET, /shopadmin/order/24185/edit, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:35,697857] admin.INFO  [5379334f] [d990d124] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_order_edit"]  [GET, /shopadmin/order/24185/edit, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:36,067077] admin.INFO  [5379334f] [d990d124] [2] [Event:onRenderAdminOrderEdit:215] - Coupon trigger onRenderAdminOrderEdit start   [GET, /shopadmin/order/24185/edit, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:36,449292] admin.INFO  [5379334f] [d990d124] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order_edit"]  [GET, /shopadmin/order/24185/edit, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:36,457000] admin.INFO  [5379334f] [d990d124] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order_edit"]  [GET, /shopadmin/order/24185/edit, 126.156.92.94, https://tiara-collection.com/shopadmin/order, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:47,726296] admin.INFO  [NULL] [366ded42] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/order/24185/edit, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:47,749770] admin.INFO  [5379334f] [366ded42] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/order/24185/edit, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:47,778058] admin.INFO  [5379334f] [366ded42] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/order/24185/edit, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:47,927359] admin.INFO  [5379334f] [366ded42] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/order/24185/edit, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 00:13:47,928500] admin.INFO  [5379334f] [366ded42] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 126.156.92.94, https://tiara-collection.com/shopadmin/order/24185/edit, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:10,914095] admin.INFO  [NULL] [2dedee74] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:10,976022] admin.INFO  [5379334f] [2dedee74] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:10,976446] admin.INFO  [5379334f] [2dedee74] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:18,135361] admin.INFO  [NULL] [5c6adc6e] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 101.143.153.225, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:18,206976] admin.INFO  [5379334f] [5c6adc6e] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:18,207392] admin.INFO  [5379334f] [5c6adc6e] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:24,973117] admin.INFO  [NULL] [f67c614f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /shopadmin/login_check, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:25,496735] admin.INFO  [4bbf3f84] [f67c614f] [2] [LogListener:onKernelResponse:86] - LOGIC END ["shopadmin_login_check"]  [POST, /shopadmin/login_check, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:25,497739] admin.INFO  [4bbf3f84] [f67c614f] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["shopadmin_login_check"]  [POST, /shopadmin/login_check, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:26,253484] admin.INFO  [NULL] [d9308e27] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:26,414288] admin.INFO  [4bbf3f84] [d9308e27] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:26,461412] admin.INFO  [4bbf3f84] [d9308e27] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:28,956192] admin.INFO  [4bbf3f84] [d9308e27] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 08:16:28,957388] admin.INFO  [4bbf3f84] [d9308e27] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 09:36:24,486214] admin.INFO  [NULL] [495652f2] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 09:36:24,778665] admin.INFO  [4bbf3f84] [495652f2] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 09:36:24,809476] admin.INFO  [4bbf3f84] [495652f2] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 09:36:27,201992] admin.INFO  [4bbf3f84] [495652f2] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 09:36:27,203631] admin.INFO  [4bbf3f84] [495652f2] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 101.143.153.225, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1]
[2021-09-30 14:16:46,361968] admin.INFO  [NULL] [21de04fb] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 180.9.134.138, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:16:46,674361] admin.INFO  [fa93d151] [21de04fb] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 180.9.134.138, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:16:46,675303] admin.INFO  [fa93d151] [21de04fb] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /shopadmin/, 180.9.134.138, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:03,289345] admin.INFO  [NULL] [6a622820] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /shopadmin/login_check, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:03,354051] admin.INFO  [242c779a] [6a622820] [2] [LogListener:onKernelResponse:86] - LOGIC END ["shopadmin_login_check"]  [POST, /shopadmin/login_check, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:03,355301] admin.INFO  [242c779a] [6a622820] [2] [LogListener:onKernelTerminate:95] - PROCESS END ["shopadmin_login_check"]  [POST, /shopadmin/login_check, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:03,525811] admin.INFO  [NULL] [8dde28fa] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopadmin/, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:03,566021] admin.INFO  [242c779a] [8dde28fa] [2] [LogListener:onKernelRequest:60] - PROCESS START ["admin_homepage"]  [GET, /shopadmin/, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:03,585985] admin.INFO  [242c779a] [8dde28fa] [2] [LogListener:onKernelController:73] - LOGIC START ["admin_homepage"]  [GET, /shopadmin/, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
[2021-09-30 14:17:04,182692] admin.INFO  [242c779a] [8dde28fa] [2] [LogListener:onKernelResponse:86] - LOGIC END ["admin_homepage"]  [GET, /shopadmin/, 180.9.134.138, https://tiara-collection.com/shopadmin/, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36]
